title,info,location,totalprice,unitprice 
纯正东边套 南北通透 4房2卫 双阳台 带露台 江景房。,"世茂江滨花园碧景湾 , | 4室2厅 | 171.41平米 | 南 北 | 毛坯 | 有电梯","低楼层(共33层)2009年建塔楼  -  ,沿江南","428,万",单价24970元/平米
交通便利 无尾款 无户口 无抵押 视野开阔 楼层好,"华瑞湘湖美地 , | 3室2厅 | 122.03平米 | 南 北 | 简装 | 有电梯","高楼层(共16层)2013年建板塔结合  -  ,湘湖","335,万",单价27453元/平米
羊血弄小区 楼层好，地铁1号线，闹中取静,"羊血弄 , | 1室1厅 | 42.78平米 | 南 | 简装","高楼层(共7层)1985年建板楼  -  ,湖滨","200,万",单价46751元/平米
三里亭苑三区少有东边套户型，楼层高，视野开阔采光好,"三里亭苑三区 , | 2室1厅 | 59.53平米 | 南 | 简装 | 无电梯","高楼层(共7层)1996年建塔楼  -  ,三里亭","230,万",单价38636元/平米
皇城花苑 3室1厅 446万,"皇城花苑 , | 3室1厅 | 97.88平米 | 南 | 简装","高楼层(共19层)1998年建板楼  -  ,鼓楼","446,万",单价45566元/平米
锦绣江南 一线江景房 大四房，看房方便,"锦绣江南 , | 4室2厅 | 184.13平米 | 南 | 简装 | 有电梯","中楼层(共31层)2008年建板楼  -  ,长河","800,万",单价43448元/平米
上宁新村好房 房龄新 两房朝南格局好,"上宁新村 , | 3室2厅 | 94.47平米 | 南 北 | 精装 | 无电梯","中楼层(共7层)1999年建板楼  -  ,文三","660,万",单价69864元/平米
太阳国际公寓 三房朝南 自住精装 一线江景,"太阳国际公寓 , | 3室2厅 | 127.48平米 | 南 | 精装 | 有电梯","低楼层(共31层)2007年建板楼  -  ,彩虹城","630,万",单价49420元/平米
九堡泊林公寓 德信品质 两房朝南 精装大三房 安静好房,"德信金泊林公寓 , | 3室2厅 | 119.05平米 | 南 | 精装 | 有电梯","中楼层(共16层)2010年建板楼  -  ,九堡","460,万",单价38640元/平米
免双税，南北通透，西边套，楼层高视野开阔，采光好,"兴和公寓 , | 3室1厅 | 95.6平米 | 南 北 | 简装 | 无电梯","高楼层(共7层)2000年建板楼  -  ,潮鸣","390,万",单价40795元/平米
朝晖七区 大客厅 中间楼层 运河旁边 环静优美,"朝晖七区 , | 2室2厅 | 75.51平米 | 南 北 | 精装 | 无电梯","中楼层(共7层)1985年建板楼  -  ,朝晖","305,万",单价40393元/平米
上宁新村2000年房龄两房朝南赠送10平方储藏室,"上宁新村 , | 3室2厅 | 89.35平米 | 南 北 | 简装 | 无电梯","中楼层(共7层)1999年建板楼  -  ,文三","650,万",单价72748元/平米
凯德视界 2室2厅 350万,"凯德视界 , | 2室2厅 | 71.08平米 | 南 | 精装 | 有电梯","高楼层(共18层)2009年建板楼  -  ,桥西","350,万",单价49241元/平米
"此房免增值税，采光好，南北通透,房东诚心出售","小河佳苑 , | 2室2厅 | 84.67平米 | 南 北 | 简装 | 有电梯","高楼层(共18层)2005年建板楼  -  ,和睦","300,万",单价35432元/平米
康乐香港城 业主诚售 看房方便 满五唯一 免双税,"康乐香港城 , | 1室2厅 | 64.22平米 | 东 西 | 简装 | 无电梯","中楼层(共7层)1998年建板楼  -  ,文三西路","230,万",单价35815元/平米
绿城品质 高档物业 户型端正 拎包入住,"绿城西子郁金香岸 , | 3室2厅 | 159.4平米 | 南 | 精装 | 有电梯","低楼层(共20层)2007年建板楼  -  ,闻堰","410,万",单价25722元/平米
翠苑一区中间楼层，西边套采光好，交通便利，满五唯一,"翠苑一区 , | 1室1厅 | 43.69平米 | 南 北 | 精装 | 无电梯","低楼层(共6层)1986年建板楼  -  ,翠苑","210,万",单价48066元/平米
雅仕苑一期    满五年  诚心出售,"雅仕苑 , | 3室1厅 | 72.5平米 | 南 | 其他 | 无电梯","高楼层(共6层)1996年建板楼  -  ,文一西路","360,万",单价49656元/平米
保利东湾130方大四房，满两年，东边套，毛坯全线江景,"保利东湾 , | 4室2厅 | 128.98平米 | 南 | 毛坯 | 有电梯","中楼层(共33层)2010年建板楼  -  ,沿江南","325,万",单价25198元/平米
卖小总价醉低。靠运河，环境优美，运河码头，公交总站,"南北西岸 , | 3室2厅 | 86.57平米 | 南 北 | 精装 | 有电梯","低楼层(共18层)2009年建板楼  -  ,桥西","350,万",单价40430元/平米
德信早城少有大面积跃层，赠送大露台，居家享受,"德信早城 , | 3室2厅 | 100.59平米 | 南 | 简装 | 有电梯","高楼层(共18层)2012年建板塔结合  -  ,金沙湖","410,万",单价40760元/平米
良渚文化村白鹭郡南 2室2厅 260万,"良渚文化村白鹭郡南 , | 2室2厅 | 89.14平米 | 南 | 简装 | 无电梯","中楼层(共5层)2010年建板楼  -  ,良渚","260,万",单价29168元/平米
高教新村 小三房 正气户型 中间楼层 采光充足看房方便,"高教新村 , | 3室1厅 | 85.9平米 | 南 | 简装 | 无电梯","中楼层(共7层)2000年建板楼  -  ,文一西路","460,万",单价53551元/平米
文海教育 户型方正 中间套户型 已满二年 X缺户型 双阳,"保利江语海 , | 2室2厅 | 86.76平米 | 南 | 毛坯 | 有电梯","低楼层(共34层)2010年建塔楼  -  ,高教园区东","260,万",单价29968元/平米
温馨两房，诚心出售，南北通透。,"荣华里 , | 2室1厅 | 48.49平米 | 南 北 | 简装 | 无电梯","低楼层(共6层)1985年建板楼  -  ,拱宸桥","185,万",单价38153元/平米
金成花园 随时看房 学籍不占 随时签约 诚心出售,"金成花园 , | 2室1厅 | 49.19平米 | 南 | 简装 | 无电梯","低楼层(共7层)1998年建板楼  -  ,文一西路","265,万",单价53873元/平米
大四房 两开间朝南 满两年 看房方便,"赞成香颂一期 , | 4室2厅 | 132.15平米 | 南 北 | 毛坯 | 有电梯","低楼层(共28层)2013年建板楼  -  ,临平","300,万",单价22702元/平米
南北通透楼层好，视野开阔，采光充足，交通便利。,"绿都四季华庭 , | 3室1厅 | 88.97平米 | 南 | 毛坯","中楼层(共30层)2015年建暂无数据  -  ,南部卧城","290,万",单价32596元/平米
亲亲家园三期 满五年 大三房 东边套 户型正气  诚心卖,"亲亲家园三期 , | 3室2厅 | 130.77平米 | 南 | 精装 | 有电梯","中楼层(共11层)2006年建板楼  -  ,三墩","382,万",单价29212元/平米
东冠逸景花苑，中等装修，可直接拎包入住,"东冠逸景花苑 , | 3室1厅 | 94.56平米 | 南 | 简装 | 有电梯","高楼层(共6层)2013年建板楼  -  ,乔司","200,万",单价21151元/平米
天阳云筑 3室2厅 360万,"天阳云筑 , | 3室2厅 | 86.63平米 | 南 | 其他 | 有电梯","低楼层(共17层)2012年建板楼  -  ,转塘","360,万",单价41557元/平米
赞成美树 3楼带露台 3开间陈朝南 简装,"赞成美树 , | 3室2厅 | 89.41平米 | 南 | 简装 | 有电梯","低楼层(共16层)2013年建板塔结合  -  ,勾庄","245,万",单价27402元/平米
保利四房 全明户型 客厅特大宽敞 双阳台,"保利东湾 , | 4室2厅 | 130平米 | 南 | 毛坯 | 有电梯","中楼层(共33层)2010年建板楼  -  ,沿江南","335,万",单价25770元/平米
西溪华府 南北通透 满两年 户型好 楼层佳 采光好,"中海西溪华府 , | 3室2厅 | 89平米 | 南 北 | 毛坯 | 有电梯","高楼层(共9层)2013年建板楼  -  ,西溪","402,万",单价45169元/平米
赞成美树 户型方正 简装出租 采光充足,"赞成美树 , | 3室2厅 | 89.41平米 | 南 北 | 简装","中楼层(共16层)2013年建板塔结合  -  ,勾庄","246,万",单价27514元/平米
绿城蓝庭东区 品质小区 品质生活 人车分流 居住合适,"绿城蓝庭东区 , | 3室2厅 | 151.5平米 | 南 | 简装 | 有电梯","低楼层(共15层)2013年建板楼  -  ,临平","228,万",单价15050元/平米
保利东湾刚需小三房  户型方正三房两卫  纯毛坯,"保利东湾 , | 3室2厅 | 90.81平米 | 东南 | 毛坯 | 有电梯","高楼层(共34层)2010年建板楼  -  ,沿江南","250,万",单价27531元/平米
大桥西，双综合体《万融城，万达》全明格局,"方正荷塘月色 , | 3室2厅 | 88.6平米 | 南 | 简装 | 有电梯","高楼层(共25层)2014年建板楼  -  ,万达广场","325,万",单价36682元/平米
欣盛东方郡西区 2室2厅 470万,"欣盛东方郡西区 , | 2室2厅 | 88.29平米 | 南 | 简装 | 有电梯","中楼层(共33层)2010年建板楼  -  ,滨江区政府","470,万",单价53234元/平米
铭和苑柳翠坊房屋整洁干净两房采光充足诚心出售,"铭和苑柳翠坊 , | 2室1厅 | 87.33平米 | 南 | 简装 | 有电梯","低楼层(共14层)2008年建板塔结合  -  ,金沙湖","230,万",单价26337元/平米
翠苑三区 2室1厅 220万,"翠苑三区 , | 2室1厅 | 50.17平米 | 南 | 精装 | 无电梯","高楼层(共6层)1989年建板楼  -  ,翠苑","220,万",单价43851元/平米
康都紫轩 西边套三房 高楼层 户型正气 采光好有车位,"康都紫轩 , | 3室2厅 | 137.57平米 | 南 | 简装 | 有电梯","高楼层(共24层)2010年建塔楼  -  ,南星","963,万",单价70001元/平米
三卧室朝南  有一明卫  不占学籍   06年小区,"崇文公寓 , | 3室2厅 | 119.05平米 | 南 | 精装 | 有电梯","低楼层(共9层)2006年建板楼  -  ,学军","1050,万",单价88199元/平米
学军新上，省公安厅房子，户型好，位置好,"马塍路24号 , | 3室2厅 | 167.16平米 | 南 北 | 简装 | 有电梯","中楼层(共18层)2003年建板楼  -  ,学军","1135,万",单价67900元/平米
诚心卖 装修清爽  楼层好 学籍不占,"莫干山路361号 , | 2室1厅 | 56平米 | 南 | 简装 | 无电梯","中楼层(共7层)1996年建板楼  -  ,学军","320,万",单价57143元/平米
有车位， 高楼层，阳光好，三室朝南，南北通透,"中大文锦苑 , | 3室2厅 | 124.77平米 | 南 北 | 精装 | 有电梯","中楼层(共15层)2001年建塔楼  -  ,学军","1035,万",单价82953元/平米
两房朝南   交通便利  清爽装修,"文二路46号 , | 2室2厅 | 61.68平米 | 南 北 | 精装 | 无电梯","高楼层(共6层)1985年建板楼  -  ,文教","360,万",单价58366元/平米
景翠公寓东边套 纯毛坯 没有双税 诚心出售,"景翠公寓 , | 3室2厅 | 87.84平米 | 南 | 毛坯 | 有电梯","低楼层(共11层)2009年建板楼  -  ,石桥","260,万",单价29600元/平米
广厦天都城天水苑 3室2厅 270万,"广厦天都城天水苑 , | 3室2厅 | 135.36平米 | 南 北 | 简装","低楼层(共15层)2009年建板楼  -  ,星桥","270,万",单价19947元/平米
铭和苑桂雨坊自住装修满五唯一通透性强近地铁采光充足,"铭和苑桂雨坊 , | 2室1厅 | 86.14平米 | 南 | 精装 | 有电梯","中楼层(共11层)2008年建板塔结合  -  ,金沙湖","252,万",单价29255元/平米
房诚售 满五自住精装修 采光好 看房基本都方便,"亲亲家园四期 , | 3室2厅 | 114平米 | 南 北 | 精装 | 有电梯","中楼层(共16层)2009年建板楼  -  ,三墩","395,万",单价34650元/平米
艮园小区 钻石楼层 南北通透 采光充足 全明户型,"艮园社区 , | 2室1厅 | 44.66平米 | 南 西 北 | 简装 | 无电梯","中楼层(共7层)1992年建板楼  -  ,建国北路","180,万",单价40305元/平米
精装三房，采光充足，看房方便。。,"通和戈雅公寓 , | 3室2厅 | 124.93平米 | 南 | 精装 | 无电梯","中楼层(共5层)2007年建板楼  -  ,闻堰","340,万",单价27216元/平米
精装边套，阳台全浇，送一卧室，实际面积超百平！,"世茂江滨花园峻景湾 , | 3室2厅 | 89平米 | 南 | 精装 | 有电梯","低楼层(共29层)2011年建塔楼  -  ,沿江南","270,万",单价30338元/平米
定安苑 2000年商品房  西湖边 西湖银泰旁 业主诚心卖,"定安苑 , | 4室2厅 | 110.48平米 | 东南 南 北 | 简装 | 无电梯","中楼层(共6层)1990年建板楼  -  ,清波","615,万",单价55667元/平米
中兴公寓 2室1厅 290万,"中兴公寓 , | 2室1厅 | 65.05平米 | 南 | 简装 | 无电梯","低楼层(共7层)1998年建板楼  -  ,文三西路","290,万",单价44582元/平米
浙大紫金港校区旁的住宅校区 电梯房,"天虹公寓 , | 2室2厅 | 90.47平米 | 南 | 简装 | 有电梯","中楼层(共24层)2007年建塔楼  -  ,申花","275,万",单价30397元/平米
现代雅苑 置换大三房 格局好 户型方正 中等楼层采光好,"现代雅苑 , | 3室2厅 | 123.54平米 | 南 | 简装 | 有电梯","中楼层(共14层)2003年建塔楼  -  ,和平","550,万",单价44520元/平米
户型方正采光充足，满五唯一学府未占用。看房随时！,"育才西苑 , | 3室2厅 | 95.92平米 | 南 北 | 精装 | 无电梯","低楼层(共6层)2002年建板楼  -  ,萧山市区","240,万",单价25021元/平米
翠苑四区 2室1厅 230万,"翠苑四区 , | 2室1厅 | 53.85平米 | 南 | 其他 | 无电梯","高楼层(共7层)1993年建板楼  -  ,翠苑","230,万",单价42712元/平米
此房满五唯一 楼层好楼幢位置好房东诚心出售 看房方便,"岸上蓝山 , | 2室2厅 | 88.04平米 | 南 | 其他 | 无电梯","中楼层(共6层)2013年建板楼  -  ,闲林","225,万",单价25557元/平米
嘉绿苑大三房，您和您爱人温馨的港湾。,"嘉绿西苑 , | 3室2厅 | 95.8平米 | 南 北 | 简装 | 无电梯","中楼层(共7层)1999年建板楼  -  ,嘉绿","450,万",单价46973元/平米
两房两厅可改三房 采光好 地段好 近江地铁口,"滨江新苑 , | 2室1厅 | 69.54平米 | 南 | 简装 | 无电梯","高楼层(共7层)1998年建板楼  -  ,近江","325,万",单价46736元/平米
大四房 两开间朝南 满两年 看房方便,"赞成香颂一期 , | 4室2厅 | 132.15平米 | 南 北 | 毛坯 | 有电梯","低楼层(共28层)2013年建板楼  -  ,临平","300,万",单价22702元/平米
一楼带院子，一区经典户型，自住房装修可以,"翠苑一区 , | 2室1厅 | 50.01平米 | 南 北 | 精装 | 无电梯","低楼层(共7层)1986年建板楼  -  ,翠苑","235,万",单价46991元/平米
满五不唯一，简单装修，房东诚心，闹中取静。,"梦琴湾 , | 2室2厅 | 97.66平米 | 南 | 简装 | 有电梯","中楼层(共28层)2007年建板楼  -  ,沿江北","252,万",单价25804元/平米
万科物业，价格可商量，带阳台，楼正视野好房东诚心卖,"新中宇维萨 , | 2室1厅 | 89平米 | 南 北 | 毛坯 | 有电梯","高楼层(共16层)2014年建板楼  -  ,城东新城","395,万",单价44383元/平米
东边套、满两年、中间楼层、全明户型,"爵士风情花园 , | 3室2厅 | 98.55平米 | 南 | 精装 | 无电梯","中楼层(共6层)2008年建板楼  -  ,闲林","235,万",单价23846元/平米
雅仕苑一期    满五年  诚心出售,"雅仕苑 , | 3室1厅 | 72.5平米 | 南 | 其他 | 无电梯","高楼层(共6层)1996年建板楼  -  ,文一西路","360,万",单价49656元/平米
滨江浦沿板块 星汇荣邸 89方户型,"星汇荣邸 , | 2室2厅 | 89平米 | 南 | 毛坯 | 有电梯","低楼层(共30层)2011年建板楼  -  ,浦沿","330,万",单价37079元/平米
五区电梯房视野好！ 采光棒！居住适宜,"翠苑五区 , | 2室1厅 | 65.25平米 | 东南 | 简装 | 有电梯","高楼层(共18层)1998年建板楼  -  ,翠苑","250,万",单价38315元/平米
品质小区，环境优美，房东置换，价格美丽,"绿城蓝庭西区 , | 2室2厅 | 118平米 | 南 | 毛坯 | 无电梯","中楼层(共5层)板塔结合  -  ,临平","274,万",单价23221元/平米
亲亲家园一期 三开间朝南房东诚心卖,"亲亲家园一期 , | 2室1厅 | 93平米 | 南 | 简装 | 有电梯","中楼层(共11层)2007年建板塔结合  -  ,三墩","295,万",单价31721元/平米
大户型毛坯东边套带车位，随时看房,"东厦东港花苑 , | 4室2厅 | 153.5平米 | 南 | 毛坯 | 有电梯","中楼层(共17层)2011年建板楼  -  ,临平","310,万",单价20196元/平米
保利四房 全明户型 客厅特大宽敞 双阳台,"保利东湾 , | 4室2厅 | 130平米 | 南 | 毛坯 | 有电梯","中楼层(共33层)2010年建板楼  -  ,沿江南","335,万",单价25770元/平米
城发云锦城 交通便利 小区环境好，带车位，满2年。,"城发云锦城 , | 3室2厅 | 88.12平米 | 南 | 毛坯 | 有电梯","中楼层(共13层)2018年建板楼  -  ,丁桥","280,万",单价31775元/平米
